# Netscape HTTP Cookie File
# http://curl.haxx.se/rfc/cookie_spec.html
# This is a generated file!  Do not edit.

widgets.outbrain.com	FALSE	/nanoWidget/externals/cookie	TRUE	1728741477	thirdparty	yes
.neodatagroup.com	TRUE	/	TRUE	1760274005	cP	AUEDJQGhId4FwQAAAAABt6QMAP///50AAQAA
.cpx.to	TRUE	/	TRUE	0	captify_optout	98d8ecbe65ff7a8f
.programattik.com	TRUE	/	TRUE	1763298013	ADK_OPTOUT	1
.adbutter.net	TRUE	/	TRUE	1760274013	optout	1
.device9.com	TRUE	/	TRUE	1760274014	_D9J	2e11c33990d14e28bb0f28f8e7235bbb
.leadplace.fr	TRUE	/	TRUE	1759842016	optout	optout
.dotomi.com	TRUE	/	TRUE	1763298016	DotomiStatus	OPTOUT
.disqus.com	TRUE	/	TRUE	1763298016	disqus_tracking_optout	1
.netmng.com	TRUE	/	TRUE	1763298018	EVO5_OPT	1
.adfarm1.adition.com	TRUE	/	TRUE	1736510421	oo	3AAAAAA==
.gumgum.com	TRUE	/	TRUE	1763298026	yocoptout	1
.brand-display.com	TRUE	/	TRUE	1763298033	allowCookies	false
.rubiconproject.com	TRUE	/	TRUE	1728741638	NsHb8pV3u5	1
.mathtag.com	TRUE	/	TRUE	1763298038	optout	1
.go.affec.tv	TRUE	/	TRUE	1760274042	ck	-1
.go.affec.tv	TRUE	/	TRUE	1760274042	oo	0
.tagger.opecloud.com	TRUE	/	TRUE	1763298063	yocStatus	optedout
www.youronlinechoices.com	FALSE	/	FALSE	1762693257	_pk_id.2.f41d	420993becd574ac8.1728738057.
www.youronlinechoices.com	FALSE	/	FALSE	1728739857	_pk_ses.2.f41d	1
www.youronlinechoices.com	FALSE	/	FALSE	0	cookielawinfo-checkbox-necessary	yes
www.youronlinechoices.com	FALSE	/	FALSE	0	cookielawinfo-checkbox-non-necessary	no
www.youronlinechoices.com	FALSE	/	FALSE	0	viewed_cookie_policy	yes
.rubiconproject.com	TRUE	/	TRUE	1728741663	NaYbdy4aOj	1
.rlcdn.com	TRUE	/	TRUE	1728824463	csrf	Sw_nRKSiYeNKNF_T
.criteo.com	TRUE	/	TRUE	0	tk	202410121501
.eyeota.net	TRUE	/	TRUE	1728738963	tok	145814649
.adsrvr.org	TRUE	/	TRUE	1728741663	EDAAT	a2e787b4-1249-4b82-9b9f-3985fceb9cf8
.sportradarserving.com	TRUE	/	TRUE	1728738663	yoc_token	fbdbf5fb-6a11-429d-8506-7b4cf9e7b392
.spot.im	TRUE	/	TRUE	1763298075	spotim-yad-token	91861853-f94a-47d9-b639-537876d56723
.netmng.com	TRUE	/	TRUE	0	EVO5n_token	4fc9777f5a552a4affdcc33bbfd9fb61
.outbrain.com	TRUE	/	TRUE	1728741663	yoctoken	9044b76f-c808-4bd2-a29f-96d1aa0c53d6
.guce.oath.com	TRUE	/	TRUE	0	AUTH_TOKEN	198276
.w55c.net	TRUE	/	TRUE	0	token	516765263
.teads.tv	TRUE	/	TRUE	1763298085	yocToken	oha6jpm5quqkb877u4
.ncaudienceexchange.com	TRUE	/	TRUE	1763298064	yocToken	KnIWJRq6C7m4c08Ed6cYGfEfsK0VNLQH
you.visualdna.com	FALSE	/	TRUE	1729342866	AWSALBCORS	sS7TL++9mkUc+q1ieOZ1oRbbweObfYvTOCZwIZC5MEsbS1mHtSIXvDhcw7SLHqlMpG1bz34PBj9eHsQH8yp/cES7+NwMYbv9FtiYWv7h4Tdan9c96OteVJ96+o78
.visualdna.com	TRUE	/	TRUE	1728824466	vdnaIabOptOutToken	-2077539331
.ad-srv.net	TRUE	/	TRUE	1763298071	noTrk	1
.agkn.com	TRUE	/	TRUE	1763298072	aa	opt-out
.optout.agkn.com	TRUE	/	TRUE	0	optout_token	ufvbwQMIydfBPRuffWtDAykQZfrafrUNQMcVZweExjMljGffFFpxMCEhpaDlBvjC
.ncaudienceexchange.com	TRUE	/	TRUE	1763298073	opt-out	1
.openx.net	TRUE	/	TRUE	1763298074	OX_dnt	1
.spot.im	TRUE	/	TRUE	1763298075	spotim-yad	true
.vtracy.de	TRUE	/	TRUE	1763298078	tr_optout	true
.vtracy.de	TRUE	/	TRUE	1763298078	tr_id	optout
.w55c.net	TRUE	/	TRUE	1763298078	optout	1
.skimresources.com	TRUE	/	TRUE	1763298080	OPTOUT	1
.sxp.smartclip.net	TRUE	/	TRUE	1760274081	optout	1
.sxp.smartclip.net	TRUE	/	TRUE	1731330081	uuid	481671e6-cda0-FACE-80e3-3f6da80ff429
.redirectingat.com	TRUE	/	TRUE	1763298081	OPTOUT	1
.sojern.com	TRUE	/	TRUE	1763298081	optout	"opt out"
.sportradarserving.com	TRUE	/	TRUE	1760187682	zuuid	opt-out
srv.stackadapt.com	FALSE	/	TRUE	1763298083	sa-optout	s%3Aj%3Atrue.rgqX3Hnfk9l1OnMzExBOTR6r68fDs%2BVU4YQ0WQX33LQ
.srv.stackadapt.com	TRUE	/	TRUE	1763298083	sa-optout	s%3Aj%3Atrue.rgqX3Hnfk9l1OnMzExBOTR6r68fDs%2BVU4YQ0WQX33LQ
srv.stackadapt.com	FALSE	/	TRUE	1760274083	sa-user-id-v2	s%3AdTC-RxbTUGlFafdk3S0dHwAAAAAAAAAA.ujeiT5oMb%2Fbky2FhOXLuzk%2FiyvPkIiCKQFdpu9pFSCM
.srv.stackadapt.com	TRUE	/	TRUE	1760274083	sa-user-id-v2	s%3AdTC-RxbTUGlFafdk3S0dHwAAAAAAAAAA.ujeiT5oMb%2Fbky2FhOXLuzk%2FiyvPkIiCKQFdpu9pFSCM
srv.stackadapt.com	FALSE	/	TRUE	1760274083	sa-user-id-v3	s%3AAQAKIDCvb8L0feJ65DBVwDDSJdQhCMukB9k0Uy0ClC0c-2rQEMABGAQgseSpuAYwAToE5aapQEIEalvPDUgB.JRyou7itguyTBDl2pSydpg8h62LHJ1cxLLjE99CEAX4
.srv.stackadapt.com	TRUE	/	TRUE	1760274083	sa-user-id-v3	s%3AAQAKIDCvb8L0feJ65DBVwDDSJdQhCMukB9k0Uy0ClC0c-2rQEMABGAQgseSpuAYwAToE5aapQEIEalvPDUgB.JRyou7itguyTBDl2pSydpg8h62LHJ1cxLLjE99CEAX4
.teads.tv	TRUE	/	TRUE	1763298084	optout	1
.3lift.com	TRUE	/	TRUE	1736514085	tluid	-1
.3lift.com	TRUE	/	TRUE	1763298085	optout	1
.yieldlab.net	TRUE	/	TRUE	1736514086	id	OPT_OUT
.zemanta.com	TRUE	/	TRUE	1763298087	zoptout	true
.rezync.com	TRUE	/	TRUE	1762434088	zync_tracking_optout	1
live.rezync.com	FALSE	/	TRUE	1762434088	sd-session-id	.eJwNykEOgyAQQNG7zFoamCkMcBkjMCaklTaimxrvXpYv_18wf2XflibtgHjsp0yQ33WoQ7yg198mL4gQWGsiw8F6TczWGbgn6NJ7_bS5lrFoxJwsrkoHTOpJLqiUjVFLKaO4VaSUaBg9E3u2D3LohuD-A5hyJfs.ZwpzJw.52TldLyHTU8qFDVoV1naReRtKuo
.zdbb.net	TRUE	/	TRUE	1760274088	opt_out	1
.ziffdavis.com	TRUE	/	TRUE	1760274089	opt_out	1
.downdetector.com	TRUE	/	TRUE	1760274089	opt_out	1
.weborama.fr	TRUE	/	TRUE	1763298089	AFFICHE_W	____________
.dailymail.co.uk	TRUE	/	FALSE	1728738167	_gat_gtag_UA_3639451_11	1
.dailymail.co.uk	TRUE	/	FALSE	1763298108	_ga_C9F47K6NW6	GS1.1.1728737837.1.1.1728738107.60.0.9156734
.dailymail.co.uk	TRUE	/	FALSE	1763298108	_ga	GA1.1.1653427562.1728737837
.dailymail.co.uk	TRUE	/	FALSE	1763298108	_ga_GQE6MT7DLZ	GS1.1.1728737873.1.1.1728738107.0.0.0
www.dailymail.co.uk	FALSE	/	FALSE	1728738118	krgtst	enabled
www.dailymail.co.uk	FALSE	/	FALSE	1729342908	AWSALB	ui0cXWz3b1xMW70FJTbTTTDn+P10v5Q/pK7OAFhIu1dyG11J2nSS5JhltEkA7yKSew2PLG4fnYtWI3OI41IA95ZSpecbx0s1wUQtrS4b/m9vEO8BLl361U944Azh
www.dailymail.co.uk	FALSE	/	TRUE	1729342908	AWSALBCORS	ui0cXWz3b1xMW70FJTbTTTDn+P10v5Q/pK7OAFhIu1dyG11J2nSS5JhltEkA7yKSew2PLG4fnYtWI3OI41IA95ZSpecbx0s1wUQtrS4b/m9vEO8BLl361U944Azh
.dailymail.co.uk	TRUE	/	FALSE	1760274109	FCNEC	%5B%5B%22AKsRol_foTeCOgr4teBorRRe3roaMRvL1Nmr3qcnpRG7NyET-gxgSJAPILCJY1hC_iyfLw2UGGsSAzLaZeBbJdN3zFzE71JipsJ7dur9oqu-F-pCoSRRsDOkcyiw7w5-mFoDijLoS8K03fmwBlKgjxCRehLc7_wXAA%3D%3D%22%5D%5D
.dailymail.co.uk	TRUE	/	TRUE	1728745037	bm_sv	20542E65F5C413449F8879A1C3AECB16~YAAQJhvQF4GXAHCSAQAArSnSgBk3Tk0JSHJn7PtIq+qktGxYO8uyLgJWyrAk3ZuRN9mABeDVIaaxpVwWBNm0poz9piPz3U260zsOm/sTWSa2kkn8dEbA5reqibhwgjFCbxiHnN3FT2aLXcltU7sY3qIfBx6sdXJloBncBldnzb2TjrwxjSGqfDrqAet6wAoruN+nWSfGib0jWtbCtatM1dDTElbWNX8iLxs44MGgPO6FnhQlC+8gv3ljW6U4Nh2X6tESaLyO~1
.amazon-adsystem.com	TRUE	/	TRUE	1751374910	ad-id	A2NeN520L0O4u8nU1lxBTXc
.dailymail.co.uk	TRUE	/	FALSE	1729342910	RT	"z=1&dm=dailymail.co.uk&si=f3ec6cee-1a40-4569-86dc-275db643497c&ss=m265vdel&sl=3&tt=1ga9&bcn=%2F%2F173bf10a.akstat.io%2F&ld=5xm7"
widgets.outbrain.com	FALSE	/nanoWidget/externals/cookie	TRUE	1728741477	thirdparty	yes
.criteo.com	TRUE	/openrtb_2_5/pbjs/auction	TRUE	1762433859	cto_bundle	LxnCr18zODBnaGFkNUFWU1BmRkRGVTJ5JTJCbjR1YVRNYklQdnpOaHolMkJLdEYwaEptU1AzSnlheWswZmJmVGc1aDFoZDhHaHZyR3hhZHlCN2pLbW9CZkclMkJid1FJZURKVzNoWWdmJTJGSFVRRmNibCUyRlRDWDhrTXh6JTJGTFZmcUhFNHBGc0JJayUyRkJHRE1GWk15RWxDSUtteUlvSEFTbjJsaWglMkZ1VzQyc0haUSUyRjdlU3E0TCUyRnNYS3N1Z2hiRSUyRnVpSyUyQjc1VU9CJTJGam1pVnhqaHhjaFdDNWpXY2NXUE54NmV3dHclM0QlM0Q
.doubleclick.net	TRUE	/ads/preferences	TRUE	1728739744	pm_sess_2719072312	ACi0TChjps19ma9lgxGuSVyJnQbOWR-6HbtI32HqBOCeIRf8q_esJR21yPTQhREwqwexvwFj3syw
.doubleclick.net	TRUE	/ads/preferences	TRUE	1728739745	pm_sess_2390808525	ACi0TChnJm4bNQJ9pJ_SiGVV_7-3rc1ly2Gf6DO-dQpEKwAdPxXAQIB_9NMEXqqofwMSiyiJvLFs
.doubleclick.net	TRUE	/ads/preferences	TRUE	1728739761	pm_sess	ACi0TCgo4X8XH_r0k0SzZxM9i69LRexH9CvCkCa2E8Qgr1vCX5F75glN9dLqJ5XnynQcrPenT0Tt
.serving-sys.com	TRUE	/online-choices	TRUE	1763298004	ebOptOut	true
.zemanta.com	TRUE	/optout/yoc	TRUE	0	token	f1411f2156b52496
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess787977356	ACi0TChjps19ma9lgxGuSVyJnQbOWR-6HbtI32HqBOCeIRf8q_esJR21yPTQhREwqwexvwFj3syw
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess787977356	ACi0TChjps19ma9lgxGuSVyJnQbOWR-6HbtI32HqBOCeIRf8q_esJR21yPTQhREwqwexvwFj3syw
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess198005197	ACi0TChnJm4bNQJ9pJ_SiGVV_7-3rc1ly2Gf6DO-dQpEKwAdPxXAQIB_9NMEXqqofwMSiyiJvLFs
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess198005197	ACi0TChnJm4bNQJ9pJ_SiGVV_7-3rc1ly2Gf6DO-dQpEKwAdPxXAQIB_9NMEXqqofwMSiyiJvLFs
adssettings.google.com	FALSE	/ext/iab/	TRUE	0	aboutads_sess1082247560	ACi0TCgo4X8XH_r0k0SzZxM9i69LRexH9CvCkCa2E8Qgr1vCX5F75glN9dLqJ5XnynQcrPenT0Tt
adssettings.google.com	FALSE	/ext/iab/	TRUE	0	aboutads_sess-1411021033	ACi0TCgo4X8XH_r0k0SzZxM9i69LRexH9CvCkCa2E8Qgr1vCX5F75glN9dLqJ5XnynQcrPenT0Tt
adssettings.google.ca	FALSE	/ext/iab/	TRUE	0	aboutads_sess1082247560	ACi0TCgo4X8XH_r0k0SzZxM9i69LRexH9CvCkCa2E8Qgr1vCX5F75glN9dLqJ5XnynQcrPenT0Tt
adssettings.google.ca	FALSE	/ext/iab/	TRUE	0	aboutads_sess-1411021033	ACi0TCgo4X8XH_r0k0SzZxM9i69LRexH9CvCkCa2E8Qgr1vCX5F75glN9dLqJ5XnynQcrPenT0Tt
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess2051993345	ACi0TChjps19ma9lgxGuSVyJnQbOWR-6HbtI32HqBOCeIRf8q_esJR21yPTQhREwqwexvwFj3syw
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess-2097958139	ACi0TChnJm4bNQJ9pJ_SiGVV_7-3rc1ly2Gf6DO-dQpEKwAdPxXAQIB_9NMEXqqofwMSiyiJvLFs
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess2051993345	ACi0TChjps19ma9lgxGuSVyJnQbOWR-6HbtI32HqBOCeIRf8q_esJR21yPTQhREwqwexvwFj3syw
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess-2097958139	ACi0TChnJm4bNQJ9pJ_SiGVV_7-3rc1ly2Gf6DO-dQpEKwAdPxXAQIB_9NMEXqqofwMSiyiJvLFs
adssettings.google.com	FALSE	/ext/iab/	TRUE	0	aboutads_sess-1431842747	ACi0TCgo4X8XH_r0k0SzZxM9i69LRexH9CvCkCa2E8Qgr1vCX5F75glN9dLqJ5XnynQcrPenT0Tt
adssettings.google.ca	FALSE	/ext/iab/	TRUE	0	aboutads_sess-1431842747	ACi0TCgo4X8XH_r0k0SzZxM9i69LRexH9CvCkCa2E8Qgr1vCX5F75glN9dLqJ5XnynQcrPenT0Tt
.ccgateway.net	TRUE	/privacy	TRUE	1760273978	ccoptout	1
optout.crwdcntrl.net	FALSE	/optout	TRUE	0	naiToken	1449661542
.3lift.com	TRUE	/sync	TRUE	1736513880	sync	CgoIgAIQ1LC4hqgyCgoIoQEQ1LC4hqgyCgoIgQIQqdK6hqgyCgoI4gEQ1LC4hqgyCgoI5gEQ1LC4hqgyCgoIhwIQ1LC4hqgyCgoI5wEQqdK6hqgyCgkISRCp0rqGqDIKCQgLEKnSuoaoMgoKCIwCENSwuIaoMgoKCKwCENSwuIaoMgoKCK0CEKnSuoaoMgoKCM4BEKnSuoaoMgoKCI4BEKnSuoaoMgoKCJQCEKnSuoaoMgoJCDkQqdK6hqgyCgkIOhDUsLiGqDIKCQgbENSwuIaoMgoKCN4BEKnSuoaoMgoJCF8Q1LC4hqgy
.ipromote.com	TRUE	/ad	TRUE	1763298018	optout	1
.ipromote.com	TRUE	/ad	TRUE	1728741663	edaa	18439228
.liadm.com	TRUE	/j	TRUE	1763297878	lidid	20246a3e-101d-42fa-ab2b-72fdbf0dc762
i.liadm.com	FALSE	/s	TRUE	1731329971	_li_ss	Cm4KBgj3ARCMGQoFCAoQjBkKBgjdARCMGQoFCAYQjBkKBgilARCMGQoGCOEBEIwZCgYIgQEQjBkKBQgMEJYZCgYI9QEQjBkKBgiiARCMGQoJCP____8HEJYZCgUICxCMGQoGCNIBEIwZCgUIfhCMGQ
.dailymail.co.uk	TRUE	/	TRUE	1728741435	AKA_A2	A
.dailymail.co.uk	TRUE	/	FALSE	1728745034	ak_bmsc	8CCEF1F48251A3000BF1DCFA93AF50C9~000000000000000000000000000000~YAAQJhvQFwiHAHCSAQAA3vjNgBkiw7vTWk1HgXTTKv6H7zsVHpMhVWvBNmXZFw+76/L6yeQcFFD/Bjs4G1X984lBkKIkoFXSSrL/nrYJENMvruVSTiB6VlgaMhEEUlEKp0IBZ/7Z4RwXCkGU47/h+YEJAZIJiPCr8Y8PxaAYDJQxNsMMf6PnnuFNR/NYM9kIavFQpj7KMYnzjwzX6dv4MhH4t+Lc2lZWTCR4eXgHVjUAKRVzrq8XqD2OpASq3yCAdHB4UlJ+YRFTrxcx4UBfmatkit0pdntQCIHupsNQZ0vvJEEs7JYZTZGGl03P7rKDTJJAFmtYZty6r1XLmmAMJv1RiIHzuvrwlunqZmNJD/mV8dJT2YA4WL4j2t03tIIE3syezAP9RSG2Kr9BmJkN
www.dailymail.co.uk	FALSE	/	FALSE	1763297836	dm_clientsegment	b
www.dailymail.co.uk	FALSE	/	FALSE	1740833836	blaize_session	ac527368-c99b-458f-9b5c-fab0d52c6847
www.dailymail.co.uk	FALSE	/	FALSE	1763297836	blaize_tracking_id	dd3cde63-f5bb-4f17-bd82-bfff71b09300
.dotmetrics.net	TRUE	/	TRUE	1760274108	DotMetrics.DeviceKey	DeviceID=
.dotmetrics.net	TRUE	/	TRUE	1760274108	DotMetrics.UniqueUserIdentityCookie	UserID=44c353ed-50ca-4ed3-a108-525bbfb22690&Created=10/12/2024 12:57:17&UserMode=0&guid=537ca719-3ee2-4dbb-902b-e8a311aa9aa5&ver=1
.dailymail.co.uk	TRUE	/	FALSE	0	_li_dcdm_c	.dailymail.co.uk
.dailymail.co.uk	TRUE	/	FALSE	1763297837	_lc2_fpi	50b86ba02c46--01ja0cw057gqkmhgq4w9cdgetq
.dailymail.co.uk	TRUE	/	FALSE	1763297837	_lc2_fpi_meta	%7B%22w%22%3A1728737837223%7D
.dailymail.co.uk	TRUE	/	TRUE	1762693078	_pubcid	9bc729fe-bb7c-484c-9cba-c3a9b2f7445b
.dailymail.co.uk	TRUE	/	FALSE	1731157037	_pubcid_cst	zix7LPQsHA%3D%3D
www.dailymail.co.uk	FALSE	/	FALSE	1760274107	_pubcid	9bc729fe-bb7c-484c-9cba-c3a9b2f7445b
www.dailymail.co.uk	FALSE	/	TRUE	0	DM_SitId845	1
www.dailymail.co.uk	FALSE	/	TRUE	0	DM_SitId845SecId11530	1
www.dailymail.co.uk	FALSE	/	FALSE	1731419837	mol.ads.visits	0
www.dailymail.co.uk	FALSE	/	FALSE	1731419837	mol.ads.visitsExpire	Tue, 12 Nov 2024 13:57:17 GMT
www.dailymail.co.uk	FALSE	/	FALSE	1733921837	pbjs-unifiedid	%7B%22TDID%22%3A%229d78a17c-5d6e-463f-bffb-329be799122b%22%2C%22TDID_LOOKUP%22%3A%22FALSE%22%2C%22TDID_CREATED_AT%22%3A%222024-10-12T12%3A57%3A17%22%7D
www.dailymail.co.uk	FALSE	/	FALSE	1733921837	pbjs-unifiedid_cst	zix7LPQsHA%3D%3D
.adnxs.com	TRUE	/	TRUE	1763298109	receive-cookie-deprecation	1
www.dailymail.co.uk	FALSE	/	FALSE	1763298108	krg_crb	%7B%22v%22%3A%22eyJjbGllbnRJZCI6IjMyMmRjNTJmLTQxYzYtNDlkYi05OGUzLWY5NWIzYTRiZWM1NyIsImxleElkIjpudWxsLCJzZWdtZW50cyI6W10sInN5bmNJZHMiOnt9LCJrdGNJZCI6bnVsbCwiZXhwaXJlVGltZSI6MTcyODgyNDIzNzg1OSwibGFzdFN5bmNlZEF0IjpudWxsLCJwYWdlVmlld0lkIjoiIn0%3D%22%7D
www.dailymail.co.uk	FALSE	/	FALSE	1763297838	krg_uid	%7B%22v%22%3A%7B%22clientId%22%3A%22322dc52f-41c6-49db-98e3-f95b3a4bec57%22%2C%22userId%22%3Anull%2C%22optOut%22%3Afalse%7D%7D
.gumgum.com	TRUE	/	TRUE	1760273838	cs	true
krk2.kargo.com	FALSE	/	TRUE	1731329838	receive-cookie-deprecation	1
.openx.net	TRUE	/	TRUE	1760274110	receive-cookie-deprecation	1
.adnxs.com	TRUE	/	TRUE	1736513968	XANDR_PANID	IjCu2zZmAyMUn5trVKHrdzmsE-N829NUF3Vx5lDzYPdSE_P8tXvSzoZWfyo20m4_RDjALJ3ETznkbJvLp7jkF3hZlyyByqlXdYM4DjBBp5c.
.dailymail.co.uk	TRUE	/	FALSE	1736514107	_fbp	fb.2.1728737838048.911041236860502967
.3lift.com	TRUE	/	TRUE	1736513987	receive-cookie-deprecation	1
.rubiconproject.com	TRUE	/	TRUE	1760273897	khaos	M265VGPT-23-9XVM
.casalemedia.com	TRUE	/	TRUE	1760273968	receive-cookie-deprecation	1
.liadm.com	TRUE	/	TRUE	1763297971	lidid	20246a3e-101d-42fa-ab2b-72fdbf0dc762
.the-ozone-project.com	TRUE	/	TRUE	1728739638	__cf_bm	Rj6Fomo6yRrgaHX6f._J7J9.drgjAZt_y1s3IuWt2Lg-1728737838-1.0.1.1-7Q4jBStT3422t93iBX7YPj2nEHCMRa2WhblNeoV77y3f5VbxgKawQhtMR6fmncpwrBa2gWKt2xupTg.R_slBHw
.dailymail.co.uk	TRUE	/	TRUE	1744462908	permutive-id	fad8c077-9778-4ffc-b374-24493fde9205
.pippio.com	TRUE	/	TRUE	1760273840	did	ucQ83nUdI_83JZ8d
.pippio.com	TRUE	/	TRUE	1760273840	didts	1728737839
.pippio.com	TRUE	/	TRUE	1733921840	nnls	
.pippio.com	TRUE	/	TRUE	1733921840	pxrc	CAA=
.smartadserver.com	TRUE	/	TRUE	1760273840	pbw	%24b%3d16999%3b%24o%3d12100
.smartadserver.com	TRUE	/	TRUE	1760273840	TestIfCookieP	ok
.smartadserver.com	TRUE	/	TRUE	1728824240	sasd	%24qc%3D1500048721%3B%24ql%3DLow%3B%24qpc%3Dm3h+6a7%3B%24qt%3D93_2124_19080t%3B%24dma%3D0%3B%24qo%3D6
.smartadserver.com	TRUE	/	TRUE	1760274110	pid	4177398622819731882
.smartadserver.com	TRUE	/	TRUE	1728824240	sasd2	q=%24qc%3D1500048721%3B%24ql%3DLow%3B%24qpc%3Dm3h+6a7%3B%24qt%3D93_2124_19080t%3B%24dma%3D0%3B%24qo%3D6&c=1&l&lo&lt=638643346399800469&o=1
.doubleclick.net	TRUE	/	TRUE	1744289989	receive-cookie-deprecation	1
.bidswitch.net	TRUE	/	TRUE	1760273842	tuuid	00cef7a4-dd51-46e7-b863-fa0827136fac
.bidswitch.net	TRUE	/	TRUE	1760273841	c	1728737841
.bidswitch.net	TRUE	/	TRUE	1760273842	tuuid_lu	1728737841
.doubleclick.net	TRUE	/	TRUE	1744289841	APC	AfxxVi4pz_DgEi3KbcO262SNIhGQrRvbIBLf245DmD35Pu4J-71NJw
sync.srv.stackadapt.com	FALSE	/	TRUE	1760273842	sa-user-id	s%3A0-7530be47-16d3-5069-4569-f764dd2d1d1f.GL30kTi5U8LUm5hGq4Uwg%2FF8sdt%2BQ81cMBmaHSfJIEE
.srv.stackadapt.com	TRUE	/	TRUE	1760273842	sa-user-id	s%3A0-7530be47-16d3-5069-4569-f764dd2d1d1f.GL30kTi5U8LUm5hGq4Uwg%2FF8sdt%2BQ81cMBmaHSfJIEE
sync.srv.stackadapt.com	FALSE	/	TRUE	1760273842	sa-user-id-v2	s%3AdTC-RxbTUGlFafdk3S0dHyUT1Wg.43n%2BFAF7j5Mp9NzGfCWqkJBMvfLbRS6Hj5%2B5iS8fgVU
sync.srv.stackadapt.com	FALSE	/	TRUE	1760273842	sa-user-id-v3	s%3AAQAKIDCvb8L0feJ65DBVwDDSJdQhCMukB9k0Uy0ClC0c-2rQEMABGAQgseSpuAYwAToE5aapQEIEalvPDQ.D1Lt5xl9UKGxuSiDctlhThGmy7e5mlmFyhUUcJ3w7OU
.sharethrough.com	TRUE	/	TRUE	1731329970	stx_user_id	cc493752-1204-4525-a078-0fec5b44aca8
.rubiconproject.com	TRUE	/	TRUE	1760273897	khaos_p	M265VGPT-23-9XVM
.rubiconproject.com	TRUE	/	TRUE	1736513897	receive-cookie-deprecation	1
.3lift.com	TRUE	/	TRUE	1736513887	tluidp	4180307274074489401211
.simpli.fi	TRUE	/	TRUE	1760360242	suid	44CDE82A86354042806D27E967E92D4C
.bttrack.com	TRUE	/	TRUE	1736513885	GLOBALID	2uKlc8-sIBd987FnJ3rEmWR-eQsFX1eA9XQ4nQqzJUNwQjltCA6-rPnL5WfXYoopJWr2BwRi3pQC4TM1
.dailymail.co.uk	TRUE	/	TRUE	1762433840	__gads	ID=b2b48d415b918736:T=1728737840:RT=1728737840:S=ALNI_MYWK_xHix4x1MOioBq7dsURxhQfHA
.dailymail.co.uk	TRUE	/	TRUE	1762433840	__gpi	UID=00000f3af1feab64:T=1728737840:RT=1728737840:S=ALNI_MZjLVeOP19O2Nz0bUtrhO4rI5sDfg
.dailymail.co.uk	TRUE	/	TRUE	1744289840	__eoi	ID=292e70fbfb6f19d0:T=1728737840:RT=1728737840:S=AA-AfjZUtDWpJyWFV5Oq7JDPiYD0
.bidr.io	TRUE	/	TRUE	1762851443	bitoIsSecure	ok
.openx.net	TRUE	/	TRUE	1730033844	univ_id	537072971|9d78a17c-5d6e-463f-bffb-329be799122b|1728737843715510
.w55c.net	TRUE	/	TRUE	1762952285	wfivefivec	0NTyj64U1SZBGr5
.w55c.net	TRUE	/	TRUE	1731329844	matchcasale	5
.company-target.com	TRUE	/	TRUE	1763297844	tuuid	9163d129-9344-40b0-b499-8ba14d0ee31a
.company-target.com	TRUE	/	TRUE	1763297844	tuuid_lu	1728737843|ix:0
.dpm.demdex.net	TRUE	/	TRUE	1744289973	dpm	45413838528105190633154293305400583822
.w55c.net	TRUE	/	TRUE	1731329845	matchpubmatic	5
.adgrx.com	TRUE	/	TRUE	1728824245	ADGRX_CM_CASALE_BRIDGED	1
www.dailymail.co.uk	FALSE	/	FALSE	1762433844	cto_bundle	XqudBV9MUEozeFc5MGNRQ2h3RFlDWnJybms3WEZsWXVETnc4VmFUYWlJRXUyalVDZjB4OFpuSEhDQnZYTGthcVFmMGRVRmkwMVFDZjFIWGpkWHlEck0lMkZyajFaQk1uNFoxTk9hZDZLTWd1Nm16RUxEZElta3NMRnFWMFJFYmYlMkJnTXZKY2tmSkpVV3plUHg4MzV3ZHZLZ1VHTDhpTkljbUZOUU13dzZNODBRcHdXaGxpelBPJTJCZXhqWkhITnpRbU1lU08yRDh6RkIlMkJFcWxXQ0x0UVFBc25qSXhKN3clM0QlM0Q
.bing.com	TRUE	/	TRUE	1762433845	MUID	20D0DF45B8A6600230EACA53B98C6177
.c.bing.com	TRUE	/	TRUE	1729342645	MR	0
.ads.stickyadstv.com	TRUE	/	TRUE	1731330013	UID	b70a8c948daca318eaef6d99a48c9
.lijit.com	TRUE	/	TRUE	1760273898	ljt_reader	Je_JAPZHG0IwRC0qTWWi7u1s
.socdm.com	TRUE	/	TRUE	1763297861	SOC	ZwpyNcCo8HkAAFnDBE8AAAAA
.lijit.com	TRUE	/	TRUE	1760273855	ljtrtbexp	eJyrVrI0V7IyNDeytDQxNzEx01GyMEbjm6DyDQ2M0QXMkAVqAcaiEPo%3D
.linkedin.com	TRUE	/	TRUE	1736513846	li_sugr	d5f1d0c5-6553-4499-a8bb-7a48697d4da1
.linkedin.com	TRUE	/	TRUE	1760273846	bcookie	"v=2&3a7e9a03-762b-4479-8540-8d1b62a5f4bb"
